                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
   MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
  STR  WAR 1783.0  WAR 1783.0  WAR 1189.0  WAR 1585.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1783.0  WAR 1783.0  WAR 1189.0  WAR 1585.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1783.0  WAR 1783.0  CTG 1189.0  WAR 1585.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1783.0  WAR 1783.0  WRS 1387.0  WAR 1585.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1783.0  WAR 1783.0  WRS 1387.0  CTG 1585.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1783.0  WAR 1783.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  CTG 1783.0  WAR 1783.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 1981.0  WAR 1783.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 1981.0  CTG 1783.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  ANR  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATS 4 ATP 10 ATS 2 
  WFB  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATS 18 ATP 4 ATP 10 ATS 2 
  WFB  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATP 18 ATP 4 ATP 10 ATS 2 
  WFB  WRS 1981.0  WRS 1981.0  WRS 1387.0  WRS 1783.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WRS 1981.0  ATH 1981.0  WRS 1387.0  WRS 1783.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 1981.0  ATH 1981.0  WRS 1387.0  WRS 1783.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 1981.0  ATH 1981.0  WRS 1387.0  ATH 1783.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 1981.0  ATH 1981.0  ATH 1387.0  ATH 1783.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 1981.0  ATH 1981.0  ATH 1387.0  PAB 1783.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 1981.0  ATH 1981.0  ATH 1387.0  WAR 1684.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  PAB 1981.0  ATH 1981.0  ATH 1387.0  WAR 1684.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1882.0  ATH 1981.0  ATH 1387.0  WAR 1684.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1882.0  PAB 1981.0  ATH 1387.0  WAR 1684.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1882.0  WAR 1882.0  ATH 1387.0  WAR 1684.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1882.0  WAR 1882.0  PAB 1387.0  WAR 1684.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1882.0  WAR 1882.0  PAB 1387.0  WAR 1684.0  0 ATP 18 ASL 4 ATP 10 ATP 2 
  WFB  WAR 1882.0  WAR 1882.0  PAB 1288.0  WAR 1684.0  0 ATP 18 ASL 4 ASL 10 ATP 2 
  WFB  WAR 1882.0  WAR 1882.0  PAB 1288.0  WAR 1684.0  0 ASL 18 ASL 4 ASL 10 ATP 2 
  WFB  WAR 1882.0  WAR 1882.0  PAB 1288.0  WAR 1684.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  WFB  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ASL 18 ASL 4 RUN 10 ASL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 RUN 18 ASL 4 RUN 10 ASL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 RUN 18 ASL 4 RUN 10 RUN 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 RUN 18 RUN 4 RUN 10 RUN 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 RUN 18 RUN 4 AFL 10 RUN 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 AFL 18 RUN 4 AFL 10 RUN 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 AFL 18 AFL 4 AFL 10 RUN 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 AFL 18 AFL 4 AFL 10 AFL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 AFL 18 AFL 4 ATS 10 AFL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ATS 18 AFL 4 ATS 10 AFL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ATS 18 ATS 4 ATS 10 AFL 2 
  STR  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  WAR 1882.0  WAR 1288.0  WAR 1684.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  WAR 1882.0  WAR 1288.0  CTG 1684.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  WAR 1882.0  WAR 1288.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  CTG 1882.0  WAR 1288.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  WRS 2080.0  WAR 1288.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  WRS 2080.0  CTG 1288.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1882.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  CTG 1882.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  ANR  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATP 4 ATS 10 ATS 2 
  WFB  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATP 4 ATS 10 ATP 2 
  WFB  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATS 18 ATP 4 ATP 10 ATP 2 
  WFB  WRS 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  WRS 2080.0  WRS 1486.0  WRS 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  WRS 2080.0  ATH 1486.0  WRS 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  ATH 2080.0  ATH 1486.0  WRS 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  ATH 2080.0  ATH 1486.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  PAB 2080.0  ATH 1486.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  WAR 1981.0  ATH 1486.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  WAR 1981.0  PAB 1486.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2080.0  WAR 1981.0  WAR 1387.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  PAB 2080.0  WAR 1981.0  WAR 1387.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  ATH 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  PAB 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  PAB 1882.0  0 ATP 18 ATP 4 ATP 10 ASL 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  PAB 1882.0  0 ATP 18 ATP 4 ASL 10 ASL 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  PAB 1882.0  0 ASL 18 ATP 4 ASL 10 ASL 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  PAB 1783.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  WFB  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ASL 18 ASL 4 RUN 10 ASL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 RUN 18 ASL 4 RUN 10 ASL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 RUN 18 RUN 4 RUN 10 ASL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 AFL 18 RUN 4 RUN 10 ASL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 AFL 18 RUN 4 RUN 10 RUN 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 AFL 18 RUN 4 AFL 10 RUN 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 AFL 18 AFL 4 AFL 10 RUN 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 AFL 18 AFL 4 AFL 10 AFL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ATS 18 AFL 4 AFL 10 AFL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ATS 18 ATS 4 AFL 10 AFL 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ATS 18 ATS 4 AFL 10 ATS 2 
  STR  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1981.0  WAR 1981.0  WAR 1387.0  WAR 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1981.0  CTG 1981.0  WAR 1387.0  WAR 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1981.0  WRS 2179.0  WAR 1387.0  WAR 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1981.0  WRS 2179.0  WAR 1387.0  CTG 1783.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 1981.0  WRS 2179.0  WAR 1387.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  CTG 1981.0  WRS 2179.0  WAR 1387.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2179.0  WRS 2179.0  WAR 1387.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2179.0  WRS 2179.0  CTG 1387.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  ANR  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATS 18 ATS 4 ATP 10 ATS 2 
  WFB  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATP 18 ATS 4 ATP 10 ATS 2 
  WFB  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATP 18 ATP 4 ATP 10 ATS 2 
  WFB  WRS 2179.0  WRS 2179.0  WRS 1585.0  WRS 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WRS 2179.0  WRS 2179.0  ATH 1585.0  WRS 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2179.0  WRS 2179.0  ATH 1585.0  WRS 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2179.0  WRS 2179.0  ATH 1585.0  ATH 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2179.0  ATH 2179.0  ATH 1585.0  ATH 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2179.0  ATH 2179.0  ATH 1585.0  PAB 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2179.0  ATH 2179.0  ATH 1585.0  WAR 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  PAB 2179.0  ATH 2179.0  ATH 1585.0  WAR 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  ATH 2179.0  ATH 1585.0  WAR 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  ATH 2179.0  PAB 1585.0  WAR 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  ATH 2179.0  WAR 1486.0  WAR 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  PAB 2179.0  WAR 1486.0  WAR 1882.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  PAB 2179.0  WAR 1486.0  WAR 1882.0  0 ASL 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  PAB 2179.0  WAR 1486.0  WAR 1882.0  0 ASL 18 ASL 4 ATP 10 ATP 2 
  WFB  WAR 2080.0  PAB 2179.0  WAR 1486.0  WAR 1882.0  0 ASL 18 ASL 4 ATP 10 ASL 2 
  WFB  WAR 2080.0  PAB 2179.0  WAR 1486.0  WAR 1882.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  WFB  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ASL 18 RUN 4 ASL 10 ASL 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ASL 18 RUN 4 ASL 10 RUN 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ASL 18 RUN 4 RUN 10 RUN 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 RUN 18 RUN 4 RUN 10 RUN 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 RUN 18 AFL 4 RUN 10 RUN 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 AFL 18 AFL 4 RUN 10 RUN 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 AFL 18 AFL 4 AFL 10 RUN 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 AFL 18 AFL 4 AFL 10 AFL 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ATS 18 AFL 4 AFL 10 AFL 2 
  STR  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ATS 18 AFL 4 AFL 10 ATS 2 
  SAC  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ATS 18 AFL 4 AFL 10 ATS 2 
  SAC  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ATS 18 AFL 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  WAR 2080.0  WAR 1486.0  WAR 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  CTG 2080.0  WAR 1486.0  WAR 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  WRS 2278.0  WAR 1486.0  WAR 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  WRS 2278.0  CTG 1486.0  WAR 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  WRS 2278.0  WRS 1684.0  WAR 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  WRS 2278.0  WRS 1684.0  CTG 1882.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2080.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  CTG 2080.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  ANR  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATS 4 ATP 10 ATS 2 
  WFB  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATP 4 ATP 10 ATS 2 
  WFB  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATS 18 ATP 4 ATP 10 ATP 2 
  WFB  WRS 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  WRS 2278.0  WRS 1684.0  WRS 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  WRS 2278.0  WRS 1684.0  ATH 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  WRS 2278.0  ATH 1684.0  ATH 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  ATH 2278.0  ATH 1684.0  ATH 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  ATH 2278.0  PAB 1684.0  ATH 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  ATH 2278.0  WAR 1585.0  ATH 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  ATH 2278.0  WAR 1585.0  PAB 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2278.0  ATH 2278.0  WAR 1585.0  WAR 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  PAB 2278.0  ATH 2278.0  WAR 1585.0  WAR 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2179.0  ATH 2278.0  WAR 1585.0  WAR 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2179.0  PAB 2278.0  WAR 1585.0  WAR 1981.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2179.0  PAB 2278.0  WAR 1585.0  WAR 1981.0  0 ATP 18 ASL 4 ATP 10 ATP 2 
  WFB  WAR 2179.0  PAB 2278.0  WAR 1585.0  WAR 1981.0  0 ATP 18 ASL 4 ATP 10 ASL 2 
  WFB  WAR 2179.0  PAB 2278.0  WAR 1585.0  WAR 1981.0  0 ASL 18 ASL 4 ATP 10 ASL 2 
  WFB  WAR 2179.0  PAB 2278.0  WAR 1585.0  WAR 1981.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  WFB  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ASL 18 ASL 4 ASL 10 ASL 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ASL 18 ASL 4 ASL 10 RUN 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 RUN 18 ASL 4 ASL 10 RUN 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 RUN 18 ASL 4 RUN 10 RUN 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 AFL 18 ASL 4 RUN 10 RUN 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 AFL 18 RUN 4 RUN 10 RUN 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 AFL 18 RUN 4 AFL 10 RUN 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 AFL 18 RUN 4 AFL 10 AFL 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ATS 18 RUN 4 AFL 10 AFL 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ATS 18 RUN 4 ATS 10 AFL 2 
  STR  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ATS 18 AFL 4 ATS 10 AFL 2 
  SAC  WAR 2179.0  WAR 2179.0  WAR 1585.0  WAR 1981.0  0 ATS 18 AFL 4 ATS 10 AFL 2 
  SAC  WAR 2179.0  WAR 2179.0  CTG 1585.0  WAR 1981.0  0 ATS 18 AFL 4 ATS 10 AFL 2 
  SAC  WAR 2179.0  WAR 2179.0  CTG 1783.0  WAR 1981.0  0 ATS 18 ATS 4 ATS 10 AFL 2 
  SAC  WAR 2179.0  WAR 2179.0  CTG 1783.0  WAR 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2179.0  WRS 2179.0  CTG 1783.0  WAR 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WAR 2179.0  WRS 2179.0  WRS 1783.0  WAR 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  CTG 2179.0  WRS 2179.0  WRS 1783.0  WAR 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2377.0  WRS 2179.0  WRS 1783.0  WAR 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2377.0  WRS 2179.0  WRS 1783.0  CTG 1981.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  SAC  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  ANR  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATS 18 ATS 4 ATS 10 ATS 2 
  WFB  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATS 18 ATP 4 ATS 10 ATS 2 
  WFB  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATS 18 ATP 4 ATS 10 ATP 2 
  WFB  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATP 18 ATP 4 ATS 10 ATP 2 
  WFB  WRS 2377.0  WRS 2179.0  WRS 1783.0  WRS 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WRS 2377.0  WRS 2179.0  WRS 1783.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2377.0  WRS 2179.0  WRS 1783.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2377.0  WRS 2179.0  ATH 1783.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2377.0  ATH 2179.0  ATH 1783.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2377.0  ATH 2179.0  PAB 1783.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  ATH 2377.0  ATH 2179.0  WAR 1684.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  PAB 2377.0  ATH 2179.0  WAR 1684.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2278.0  ATH 2179.0  WAR 1684.0  ATH 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2278.0  ATH 2179.0  WAR 1684.0  PAB 2179.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2278.0  ATH 2179.0  WAR 1684.0  WAR 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2278.0  PAB 2179.0  WAR 1684.0  WAR 2080.0  0 ATP 18 ATP 4 ATP 10 ATP 2 
  WFB  WAR 2278.0  PAB 2179.0  WAR 1684.0  WAR 2080.0  0 ATP 18 ATP 4 ATP 10 ASL 2 
  WFB  WAR 2278.0  PAB 2179.0  WAR 1684.0  WAR 2080.0  0 ASL 18 ATP 4 ATP 10 ASL 2 
